split_percentage,run,epoch,loss,train,valid,test,key
20, 01,154,0.5242,19.44,18.14,13.76,Hits@30
20, 01,155,0.5225,6.91,5.92,5.36,Hits@10
20, 01,155,0.5225,13.55,12.01,8.40,Hits@20
20, 01,155,0.5225,17.59,15.83,12.97,Hits@30
20, 01,156,0.5196,7.39,6.29,4.53,Hits@10
20, 01,156,0.5196,13.52,12.03,8.13,Hits@20
20, 01,156,0.5196,18.91,17.34,12.38,Hits@30
20, 01,157,0.5144,9.52,8.58,2.38,Hits@10
20, 01,157,0.5144,13.21,11.80,6.90,Hits@20
20, 01,157,0.5144,15.61,14.19,12.49,Hits@30
20, 01,158,0.5172,10.18,9.18,3.41,Hits@10
20, 01,158,0.5172,15.74,14.39,8.62,Hits@20
20, 01,158,0.5172,18.86,17.18,13.42,Hits@30
20, 01,159,0.5123,8.69,7.91,4.16,Hits@10
20, 01,159,0.5123,14.82,13.46,9.15,Hits@20
20, 01,159,0.5123,20.10,18.73,13.28,Hits@30
20, 01,160,0.5128,11.20,10.28,3.45,Hits@10
20, 01,160,0.5128,15.24,14.09,11.73,Hits@20
20, 01,160,0.5128,17.06,15.80,15.05,Hits@30
20, 01,161,0.5124,12.01,10.86,4.93,Hits@10
20, 01,161,0.5124,16.44,14.98,11.66,Hits@20
20, 01,161,0.5124,18.91,17.41,15.02,Hits@30
20, 01,162,0.5079,8.86,7.88,7.11,Hits@10
20, 01,162,0.5079,12.68,11.65,13.09,Hits@20
20, 01,162,0.5079,15.29,14.02,14.78,Hits@30
20, 01,163,0.5072,10.76,9.95,4.51,Hits@10
20, 01,163,0.5072,15.81,14.83,12.45,Hits@20
20, 01,163,0.5072,21.45,20.37,16.28,Hits@30
20, 01,164,0.5033,11.74,10.87,4.56,Hits@10
20, 01,164,0.5033,18.18,17.21,13.63,Hits@20
20, 01,164,0.5033,20.45,19.45,16.90,Hits@30
20, 01,165,0.5037,15.45,14.45,5.56,Hits@10
20, 01,165,0.5037,19.21,18.15,14.61,Hits@20
20, 01,165,0.5037,21.37,20.16,17.54,Hits@30
20, 01,166,0.4985,12.21,11.16,8.38,Hits@10
20, 01,166,0.4985,15.94,14.96,15.47,Hits@20
20, 01,166,0.4985,17.96,16.90,18.14,Hits@30
20, 01,167,0.4977,14.74,13.90,4.17,Hits@10
20, 01,167,0.4977,19.28,18.37,13.60,Hits@20
20, 01,167,0.4977,22.24,21.33,18.50,Hits@30
20, 01,168,0.4933,10.55,9.32,9.95,Hits@10
20, 01,168,0.4933,16.18,14.79,14.32,Hits@20
20, 01,168,0.4933,20.33,18.95,17.31,Hits@30
20, 01,169,0.4989,10.70,9.77,8.49,Hits@10
20, 01,169,0.4989,16.82,15.69,14.00,Hits@20
20, 01,169,0.4989,20.74,19.47,17.83,Hits@30
20, 01,170,0.4918,12.58,11.53,8.05,Hits@10
20, 01,170,0.4918,19.27,18.18,14.52,Hits@20
20, 01,170,0.4918,22.48,21.35,18.48,Hits@30
20, 01,171,0.4887,10.20,9.12,9.89,Hits@10
20, 01,171,0.4887,18.45,17.33,14.91,Hits@20
20, 01,171,0.4887,22.75,21.57,18.14,Hits@30
20, 01,172,0.4947,14.68,13.61,6.91,Hits@10
20, 01,172,0.4947,20.88,19.62,15.34,Hits@20
20, 01,172,0.4947,23.85,22.72,17.83,Hits@30
20, 01,173,0.4882,10.16,9.41,6.01,Hits@10
20, 01,173,0.4882,18.88,17.86,14.02,Hits@20
20, 01,173,0.4882,24.83,23.77,20.61,Hits@30
20, 01,174,0.4892,14.95,14.05,7.70,Hits@10
20, 01,174,0.4892,20.79,19.70,14.21,Hits@20
20, 01,174,0.4892,23.00,21.86,18.80,Hits@30
20, 01,175,0.4832,12.24,11.18,4.90,Hits@10
20, 01,175,0.4832,18.67,17.50,15.78,Hits@20
20, 01,175,0.4832,21.48,20.10,20.03,Hits@30
20, 01,176,0.4812,9.51,8.47,4.58,Hits@10
20, 01,176,0.4812,17.81,16.57,14.29,Hits@20
20, 01,176,0.4812,22.51,21.20,20.83,Hits@30
20, 01,177,0.4903,15.14,14.05,5.56,Hits@10
20, 01,177,0.4903,19.55,18.38,13.34,Hits@20
20, 01,177,0.4903,23.91,22.85,19.68,Hits@30
20, 01,178,0.4828,18.34,17.14,9.25,Hits@10
20, 01,178,0.4828,22.24,21.02,17.28,Hits@20
20, 01,178,0.4828,26.92,25.72,20.53,Hits@30
20, 01,179,0.4786,14.28,12.91,6.50,Hits@10
20, 01,179,0.4786,18.45,16.80,14.58,Hits@20
20, 01,179,0.4786,21.35,19.57,18.94,Hits@30
20, 01,180,0.4737,14.74,13.68,5.47,Hits@10
20, 01,180,0.4737,21.17,19.74,15.18,Hits@20
20, 01,180,0.4737,23.65,22.16,19.19,Hits@30
20, 01,181,0.4733,15.57,14.33,4.42,Hits@10
20, 01,181,0.4733,19.77,18.60,15.39,Hits@20
20, 01,181,0.4733,23.80,22.68,22.36,Hits@30
20, 01,182,0.4695,12.05,10.69,3.36,Hits@10
20, 01,182,0.4695,15.24,13.71,13.95,Hits@20
20, 01,182,0.4695,17.64,16.06,17.60,Hits@30
20, 01,183,0.4790,11.76,10.42,2.16,Hits@10
20, 01,183,0.4790,15.84,14.35,12.63,Hits@20
20, 01,183,0.4790,21.07,19.72,17.00,Hits@30
20, 01,184,0.4760,13.76,12.86,3.43,Hits@10
20, 01,184,0.4760,19.24,18.36,15.57,Hits@20
20, 01,184,0.4760,25.51,24.63,21.29,Hits@30
20, 01,185,0.4736,16.05,14.71,7.89,Hits@10
20, 01,185,0.4736,21.33,19.81,15.18,Hits@20
20, 01,185,0.4736,23.38,21.90,19.20,Hits@30
20, 01,186,0.4692,20.90,19.92,10.60,Hits@10
20, 01,186,0.4692,25.36,24.26,19.37,Hits@20
20, 01,186,0.4692,27.87,26.59,22.30,Hits@30
20, 01,187,0.4658,16.31,15.05,4.80,Hits@10
20, 01,187,0.4658,19.88,18.46,20.51,Hits@20
20, 01,187,0.4658,23.99,22.55,22.24,Hits@30
20, 01,188,0.4661,15.85,14.58,4.71,Hits@10
20, 01,188,0.4661,18.85,17.57,17.13,Hits@20
20, 01,188,0.4661,23.19,22.01,23.90,Hits@30
20, 01,189,0.4642,13.65,12.34,5.13,Hits@10
20, 01,189,0.4642,15.89,14.47,15.27,Hits@20
20, 01,189,0.4642,19.80,18.05,21.49,Hits@30
20, 01,190,0.4614,17.97,16.55,5.64,Hits@10
20, 01,190,0.4614,20.28,18.88,21.18,Hits@20
20, 01,190,0.4614,23.68,22.38,24.89,Hits@30
20, 01,191,0.4587,16.61,15.12,5.51,Hits@10
20, 01,191,0.4587,20.30,18.89,18.25,Hits@20
20, 01,191,0.4587,25.07,23.71,22.82,Hits@30
20, 01,192,0.4627,18.59,17.34,7.56,Hits@10
20, 01,192,0.4627,22.59,21.29,18.05,Hits@20
20, 01,192,0.4627,27.71,26.29,23.26,Hits@30
20, 01,193,0.4626,12.08,10.73,5.05,Hits@10
20, 01,193,0.4626,17.25,15.64,13.90,Hits@20
20, 01,193,0.4626,20.84,19.02,18.12,Hits@30
20, 01,194,0.4558,14.19,12.54,9.56,Hits@10
20, 01,194,0.4558,16.40,14.69,17.50,Hits@20
20, 01,194,0.4558,22.24,20.50,21.43,Hits@30
20, 01,195,0.4577,17.69,16.37,10.31,Hits@10
20, 01,195,0.4577,21.08,19.80,17.64,Hits@20
20, 01,195,0.4577,24.59,23.39,23.38,Hits@30
20, 01,196,0.4580,15.23,13.75,11.63,Hits@10
20, 01,196,0.4580,23.90,22.14,18.41,Hits@20
20, 01,196,0.4580,26.58,24.84,23.08,Hits@30
20, 01,197,0.4592,13.76,12.36,7.09,Hits@10
20, 01,197,0.4592,21.35,19.87,17.07,Hits@20
20, 01,197,0.4592,24.97,23.66,20.65,Hits@30
20, 01,198,0.4530,17.90,17.25,10.13,Hits@10
20, 01,198,0.4530,24.58,23.61,14.97,Hits@20
20, 01,198,0.4530,28.79,27.91,21.88,Hits@30
20, 01,199,0.4544,13.85,12.39,10.86,Hits@10
20, 01,199,0.4544,21.84,20.10,16.33,Hits@20
20, 01,199,0.4544,25.37,23.66,20.51,Hits@30
20, 01,200,0.4486,12.50,11.61,7.14,Hits@10
20, 01,200,0.4486,17.97,16.77,14.66,Hits@20
20, 01,200,0.4486,22.34,20.81,18.36,Hits@30
20, 01,201,0.4521,13.64,12.24,13.22,Hits@10
20, 01,201,0.4521,18.17,16.75,17.80,Hits@20
20, 01,201,0.4521,22.12,20.49,20.21,Hits@30
20, 01,202,0.4546,14.96,13.56,9.44,Hits@10
20, 01,202,0.4546,19.03,17.62,16.40,Hits@20
20, 01,202,0.4546,21.91,20.51,18.94,Hits@30
20, 01,203,0.4497,14.50,13.29,10.57,Hits@10
20, 01,203,0.4497,20.57,19.27,16.40,Hits@20
20, 01,203,0.4497,24.79,23.42,20.00,Hits@30
20, 01,204,0.4476,12.22,10.92,13.39,Hits@10
20, 01,204,0.4476,22.74,21.19,18.53,Hits@20
20, 01,204,0.4476,25.92,24.38,21.06,Hits@30
20, 01,205,0.4439,18.10,17.03,11.50,Hits@10
20, 01,205,0.4439,24.34,23.28,17.70,Hits@20
20, 01,205,0.4439,27.21,26.02,23.52,Hits@30
20, 01,206,0.4441,13.15,11.67,9.13,Hits@10
20, 01,206,0.4441,20.98,19.49,17.14,Hits@20
20, 01,206,0.4441,23.89,22.53,20.79,Hits@30
20, 01,207,0.4479,14.81,13.37,7.76,Hits@10
20, 01,207,0.4479,20.26,18.68,15.53,Hits@20
20, 01,207,0.4479,22.87,21.32,19.10,Hits@30
20, 01,208,0.4413,14.39,13.04,8.83,Hits@10
20, 01,208,0.4413,21.20,19.75,17.14,Hits@20
20, 01,208,0.4413,25.41,24.10,20.07,Hits@30
20, 01,209,0.4455,8.29,7.24,1.98,Hits@10
20, 01,209,0.4455,15.40,13.99,12.08,Hits@20
20, 01,209,0.4455,19.81,18.49,15.94,Hits@30
20, 01,210,0.4487,9.33,8.18,2.42,Hits@10
20, 01,210,0.4487,15.89,14.46,13.30,Hits@20
20, 01,210,0.4487,21.26,20.01,17.45,Hits@30
20, 01,211,0.4454,7.95,6.82,4.25,Hits@10
20, 01,211,0.4454,12.14,10.73,10.03,Hits@20
20, 01,211,0.4454,17.37,15.49,12.19,Hits@30
20, 01,212,0.4414,11.02,9.93,7.72,Hits@10
20, 01,212,0.4414,19.37,17.94,15.11,Hits@20
20, 01,212,0.4414,22.09,20.52,17.80,Hits@30
20, 01,213,0.4378,14.47,13.14,8.13,Hits@10
20, 01,213,0.4378,19.20,17.59,14.74,Hits@20
20, 01,213,0.4378,23.40,21.74,16.78,Hits@30
20, 01,214,0.4397,11.83,10.63,7.29,Hits@10
20, 01,214,0.4397,20.42,18.86,14.00,Hits@20
20, 01,214,0.4397,24.02,22.59,18.95,Hits@30
20, 01,215,0.4405,14.23,12.98,7.16,Hits@10
20, 01,215,0.4405,19.41,17.82,14.17,Hits@20
20, 01,215,0.4405,25.21,23.73,16.46,Hits@30
20, 01,216,0.4384,11.30,10.16,5.73,Hits@10
20, 01,216,0.4384,18.59,17.03,11.04,Hits@20
20, 01,216,0.4384,21.43,19.89,15.08,Hits@30
20, 01,217,0.4367,11.60,10.51,6.97,Hits@10
20, 01,217,0.4367,20.19,18.86,14.53,Hits@20
20, 01,217,0.4367,22.51,21.10,19.05,Hits@30
20, 01,218,0.4346,8.65,7.64,6.50,Hits@10
20, 01,218,0.4346,16.63,15.20,12.79,Hits@20
20, 01,218,0.4346,20.55,18.80,16.85,Hits@30
20, 01,219,0.4318,10.38,9.18,10.16,Hits@10
20, 01,219,0.4318,19.70,18.26,16.84,Hits@20
20, 01,219,0.4318,24.18,22.67,19.24,Hits@30
20, 01,220,0.4323,10.89,9.74,4.77,Hits@10
20, 01,220,0.4323,18.15,16.63,11.95,Hits@20
20, 01,220,0.4323,21.97,20.23,17.13,Hits@30
20, 01,221,0.4275,15.65,14.55,10.85,Hits@10
20, 01,221,0.4275,22.39,21.12,16.22,Hits@20
20, 01,221,0.4275,27.51,25.86,19.99,Hits@30
20, 01,222,0.4305,13.13,11.94,6.08,Hits@10
20, 01,222,0.4305,21.03,19.83,13.73,Hits@20
20, 01,222,0.4305,24.08,22.72,20.61,Hits@30
20, 01,223,0.4330,11.30,9.65,10.60,Hits@10
20, 01,223,0.4330,17.34,15.48,14.40,Hits@20
20, 01,223,0.4330,22.60,20.81,19.44,Hits@30
20, 01,224,0.4370,19.75,18.76,8.97,Hits@10
20, 01,224,0.4370,25.58,24.40,16.76,Hits@20
20, 01,224,0.4370,29.96,28.70,20.36,Hits@30
20, 01,225,0.4348,13.74,12.83,5.88,Hits@10
20, 01,225,0.4348,24.36,23.35,13.54,Hits@20
20, 01,225,0.4348,29.20,27.96,19.29,Hits@30
20, 01,226,0.4311,8.48,7.45,6.41,Hits@10
20, 01,226,0.4311,20.53,19.03,10.00,Hits@20
20, 01,226,0.4311,25.27,23.57,13.07,Hits@30
20, 01,227,0.4309,9.68,8.66,5.20,Hits@10
20, 01,227,0.4309,20.04,18.57,9.56,Hits@20
20, 01,227,0.4309,23.86,22.41,13.20,Hits@30
20, 01,228,0.4264,14.26,13.55,5.59,Hits@10
20, 01,228,0.4264,23.73,22.55,11.63,Hits@20
20, 01,228,0.4264,28.10,26.82,17.92,Hits@30
20, 01,229,0.4254,14.52,13.02,7.07,Hits@10
20, 01,229,0.4254,23.65,22.37,14.40,Hits@20
20, 01,229,0.4254,26.93,25.31,16.91,Hits@30
20, 01,230,0.4230,9.01,7.91,3.32,Hits@10
20, 01,230,0.4230,16.62,15.14,12.08,Hits@20
20, 01,230,0.4230,21.90,19.99,17.35,Hits@30
20, 01,231,0.4262,11.26,9.75,10.32,Hits@10
20, 01,231,0.4262,19.28,17.75,16.19,Hits@20
20, 01,231,0.4262,25.16,23.27,19.05,Hits@30
20, 01,232,0.4232,13.16,11.80,2.72,Hits@10
20, 01,232,0.4232,21.67,20.15,13.21,Hits@20
20, 01,232,0.4232,25.44,23.76,17.76,Hits@30
20, 01,233,0.4204,13.95,12.15,4.63,Hits@10
20, 01,233,0.4204,18.20,16.28,10.25,Hits@20
20, 01,233,0.4204,23.24,21.43,14.23,Hits@30
20, 01,234,0.4186,13.41,11.72,8.65,Hits@10
20, 01,234,0.4186,20.39,18.43,14.97,Hits@20
20, 01,234,0.4186,25.07,23.23,18.05,Hits@30
20, 01,235,0.4218,18.47,16.99,9.66,Hits@10
20, 01,235,0.4218,23.05,21.23,13.76,Hits@20
20, 01,235,0.4218,26.70,24.86,20.57,Hits@30
20, 01,236,0.4167,16.11,15.02,9.58,Hits@10
20, 01,236,0.4167,25.35,23.87,15.63,Hits@20
20, 01,236,0.4167,29.17,27.56,21.26,Hits@30
20, 01,237,0.4149,14.10,12.70,7.93,Hits@10
20, 01,237,0.4149,22.57,21.09,13.89,Hits@20
20, 01,237,0.4149,26.45,24.78,17.69,Hits@30
20, 01,238,0.4177,12.59,11.11,10.23,Hits@10
20, 01,238,0.4177,21.81,19.94,13.44,Hits@20
20, 01,238,0.4177,24.31,22.35,15.17,Hits@30
20, 01,239,0.4143,11.92,10.46,2.59,Hits@10
20, 01,239,0.4143,17.22,15.39,13.96,Hits@20
20, 01,239,0.4143,21.09,19.27,15.60,Hits@30
20, 01,240,0.4150,12.76,10.83,5.02,Hits@10
20, 01,240,0.4150,16.45,14.21,13.07,Hits@20
20, 01,240,0.4150,20.46,18.02,15.85,Hits@30
20, 01,241,0.4123,14.18,12.18,6.36,Hits@10
20, 01,241,0.4123,19.66,17.54,12.32,Hits@20
20, 01,241,0.4123,24.44,22.35,14.48,Hits@30
20, 01,242,0.4105,15.92,14.67,7.96,Hits@10
20, 01,242,0.4105,24.18,22.42,12.92,Hits@20
20, 01,242,0.4105,29.70,27.82,18.07,Hits@30
20, 01,243,0.4109,17.14,16.06,9.43,Hits@10
20, 01,243,0.4109,28.45,26.69,14.19,Hits@20
20, 01,243,0.4109,31.75,30.00,19.75,Hits@30
20, 01,244,0.4133,16.46,15.28,9.29,Hits@10
20, 01,244,0.4133,28.81,27.02,15.27,Hits@20
20, 01,244,0.4133,33.01,31.23,18.89,Hits@30
20, 01,245,0.4218,15.56,14.29,6.87,Hits@10
20, 01,245,0.4218,25.51,23.81,11.92,Hits@20
20, 01,245,0.4218,29.83,28.16,20.37,Hits@30
20, 01,246,0.4138,11.18,9.83,3.21,Hits@10
20, 01,246,0.4138,18.36,16.51,10.67,Hits@20
20, 01,246,0.4138,24.94,22.78,13.73,Hits@30
20, 01,247,0.4136,14.98,13.18,5.99,Hits@10
20, 01,247,0.4136,24.23,22.06,9.89,Hits@20
20, 01,247,0.4136,27.57,25.13,11.77,Hits@30
20, 01,248,0.4091,14.25,12.50,7.05,Hits@10
20, 01,248,0.4091,22.61,20.77,10.42,Hits@20
20, 01,248,0.4091,26.96,24.91,16.63,Hits@30
20, 01,249,0.4075,13.87,12.16,2.69,Hits@10
20, 01,249,0.4075,18.83,17.04,12.16,Hits@20
20, 01,249,0.4075,29.05,26.98,20.81,Hits@30
20, 01,250,0.4037,9.78,7.94,7.64,Hits@10
20, 01,250,0.4037,22.02,19.53,13.12,Hits@20
20, 01,250,0.4037,27.13,24.50,15.95,Hits@30
20, 01,251,0.4054,13.07,11.04,7.90,Hits@10
20, 01,251,0.4054,24.03,21.66,13.22,Hits@20
20, 01,251,0.4054,27.30,24.85,17.94,Hits@30
20, 01,252,0.4040,13.20,11.17,4.30,Hits@10
20, 01,252,0.4040,19.54,16.97,10.46,Hits@20
20, 01,252,0.4040,23.66,20.94,17.96,Hits@30
20, 01,253,0.4053,16.00,13.70,4.69,Hits@10
20, 01,253,0.4053,19.73,17.41,12.63,Hits@20
20, 01,253,0.4053,25.40,22.82,17.71,Hits@30
20, 01,254,0.4031,19.44,17.76,6.45,Hits@10
20, 01,254,0.4031,25.29,23.31,12.76,Hits@20
20, 01,254,0.4031,29.70,27.47,20.47,Hits@30
20, 01,255,0.4053,14.91,13.04,9.42,Hits@10
20, 01,255,0.4053,22.17,20.16,14.57,Hits@20
20, 01,255,0.4053,25.13,22.93,16.80,Hits@30
20, 01,256,0.3994,15.68,13.59,3.99,Hits@10
20, 01,256,0.3994,22.06,19.74,12.98,Hits@20
20, 01,256,0.3994,27.85,25.50,17.46,Hits@30
20, 01,257,0.3964,13.68,11.46,4.83,Hits@10
20, 01,257,0.3964,19.18,16.59,11.36,Hits@20
20, 01,257,0.3964,22.83,19.94,16.60,Hits@30
20, 01,258,0.4020,14.22,12.13,6.08,Hits@10
20, 01,258,0.4020,21.66,19.12,11.60,Hits@20
20, 01,258,0.4020,24.66,21.92,16.47,Hits@30
20, 01,259,0.4026,11.17,9.22,5.85,Hits@10
20, 01,259,0.4026,21.19,18.57,11.28,Hits@20
20, 01,259,0.4026,26.21,23.54,17.76,Hits@30
20, 01,260,0.3973,12.42,10.41,2.09,Hits@10
20, 01,260,0.3973,16.01,13.74,11.55,Hits@20
20, 01,260,0.3973,27.31,24.90,19.27,Hits@30
20, 01,261,0.4016,16.55,14.41,3.97,Hits@10
20, 01,261,0.4016,20.21,17.96,10.90,Hits@20
20, 01,261,0.4016,27.17,24.80,17.69,Hits@30
20, 01,262,0.4006,12.12,10.26,4.38,Hits@10
20, 01,262,0.4006,20.57,17.77,9.60,Hits@20
20, 01,262,0.4006,23.74,20.75,17.02,Hits@30
20, 01,263,0.4000,16.39,14.26,5.32,Hits@10
20, 01,263,0.4000,20.12,17.91,11.74,Hits@20
20, 01,263,0.4000,26.79,24.11,16.02,Hits@30
20, 01,264,0.3978,13.70,11.58,4.00,Hits@10
20, 01,264,0.3978,17.12,14.74,7.46,Hits@20
20, 01,264,0.3978,21.02,18.45,15.26,Hits@30
20, 01,265,0.3967,13.48,11.31,2.55,Hits@10
20, 01,265,0.3967,17.97,15.60,13.65,Hits@20
20, 01,265,0.3967,26.34,23.94,16.63,Hits@30
20, 01,266,0.3957,14.74,12.24,3.22,Hits@10
20, 01,266,0.3957,17.23,14.61,12.83,Hits@20
20, 01,266,0.3957,24.70,21.82,20.16,Hits@30
20, 01,267,0.3957,10.19,8.60,6.81,Hits@10
20, 01,267,0.3957,20.14,17.58,11.83,Hits@20
20, 01,267,0.3957,23.82,21.08,19.38,Hits@30
20, 01,268,0.3970,14.20,12.49,3.38,Hits@10
20, 01,268,0.3970,19.13,17.30,10.67,Hits@20
20, 01,268,0.3970,25.43,23.58,16.16,Hits@30
20, 01,269,0.3930,16.34,14.41,5.27,Hits@10
20, 01,269,0.3930,22.23,20.07,11.11,Hits@20
20, 01,269,0.3930,25.75,23.26,14.46,Hits@30
20, 01,270,0.3983,16.59,14.05,6.72,Hits@10
20, 01,270,0.3983,22.86,20.15,11.05,Hits@20
20, 01,270,0.3983,25.63,22.67,14.69,Hits@30
20, 01,271,0.3981,15.27,12.89,4.89,Hits@10
20, 01,271,0.3981,19.88,17.18,13.47,Hits@20
20, 01,271,0.3981,24.92,22.02,19.45,Hits@30
20, 01,272,0.3964,13.56,11.28,4.29,Hits@10
20, 01,272,0.3964,20.25,17.83,15.15,Hits@20
20, 01,272,0.3964,25.70,23.22,20.76,Hits@30
20, 01,273,0.3941,14.83,12.45,8.47,Hits@10
20, 01,273,0.3941,25.58,22.97,13.87,Hits@20
20, 01,273,0.3941,30.06,27.39,22.12,Hits@30
20, 01,274,0.3889,17.81,15.82,5.48,Hits@10
20, 01,274,0.3889,25.21,22.66,13.84,Hits@20
20, 01,274,0.3889,28.63,25.82,18.45,Hits@30
20, 01,275,0.3905,17.45,15.61,6.07,Hits@10
20, 01,275,0.3905,23.51,21.08,12.24,Hits@20
20, 01,275,0.3905,27.27,24.49,17.51,Hits@30
20, 01,276,0.3876,16.68,14.63,4.28,Hits@10
20, 01,276,0.3876,21.39,19.11,11.83,Hits@20
20, 01,276,0.3876,24.53,22.15,17.06,Hits@30
20, 01,277,0.3875,17.46,15.27,6.29,Hits@10
20, 01,277,0.3875,23.97,21.44,13.52,Hits@20
20, 01,277,0.3875,27.85,25.06,20.73,Hits@30
20, 01,278,0.3887,12.47,10.23,9.04,Hits@10
20, 01,278,0.3887,20.77,18.01,16.72,Hits@20
20, 01,278,0.3887,24.30,21.35,20.68,Hits@30
20, 01,279,0.3865,19.24,16.80,5.94,Hits@10
20, 01,279,0.3865,23.65,21.03,15.58,Hits@20
20, 01,279,0.3865,27.92,25.18,21.02,Hits@30
20, 01,280,0.3917,17.90,15.89,8.68,Hits@10
20, 01,280,0.3917,26.18,23.84,13.04,Hits@20
20, 01,280,0.3917,29.81,27.29,18.73,Hits@30
20, 01,281,0.3861,14.18,12.25,3.61,Hits@10
20, 01,281,0.3861,20.18,18.06,11.74,Hits@20
20, 01,281,0.3861,23.29,21.07,18.97,Hits@30
20, 01,282,0.3839,15.42,13.53,8.71,Hits@10
20, 01,282,0.3839,22.14,19.95,13.86,Hits@20
20, 01,282,0.3839,26.78,24.19,17.90,Hits@30
20, 01,283,0.3873,13.68,11.27,7.72,Hits@10
20, 01,283,0.3873,20.32,17.85,11.02,Hits@20
20, 01,283,0.3873,24.49,21.76,17.27,Hits@30
20, 01,284,0.3907,17.30,15.58,5.20,Hits@10
20, 01,284,0.3907,24.02,21.85,10.20,Hits@20
20, 01,284,0.3907,27.95,25.78,20.21,Hits@30
20, 01,285,0.3879,12.38,10.12,4.60,Hits@10
20, 01,285,0.3879,20.92,18.40,10.18,Hits@20
20, 01,285,0.3879,24.71,22.00,18.04,Hits@30
20, 01,286,0.3869,15.69,13.03,3.36,Hits@10
20, 01,286,0.3869,19.60,16.89,15.06,Hits@20
20, 01,286,0.3869,24.68,21.60,20.01,Hits@30
20, 01,287,0.3857,11.32,9.05,5.99,Hits@10
20, 01,287,0.3857,16.97,14.37,12.75,Hits@20
20, 01,287,0.3857,21.81,19.04,16.35,Hits@30
20, 01,288,0.3818,13.76,11.90,3.11,Hits@10
20, 01,288,0.3818,19.36,17.17,8.86,Hits@20
20, 01,288,0.3818,24.35,21.90,16.42,Hits@30
20, 01,289,0.3829,13.32,11.09,4.32,Hits@10
20, 01,289,0.3829,18.54,16.09,11.65,Hits@20
20, 01,289,0.3829,23.62,20.92,18.49,Hits@30
20, 01,290,0.3857,15.62,13.26,3.55,Hits@10
20, 01,290,0.3857,19.85,17.15,10.48,Hits@20
20, 01,290,0.3857,24.43,21.55,17.68,Hits@30
20, 01,291,0.3828,16.42,14.06,6.43,Hits@10
20, 01,291,0.3828,21.45,19.09,12.04,Hits@20
20, 01,291,0.3828,26.83,23.97,16.78,Hits@30
20, 01,292,0.3803,15.21,13.23,2.93,Hits@10
20, 01,292,0.3803,21.54,19.51,10.00,Hits@20
20, 01,292,0.3803,26.82,24.61,19.24,Hits@30
20, 01,293,0.3792,14.52,11.94,8.78,Hits@10
20, 01,293,0.3792,17.12,14.51,14.31,Hits@20
20, 01,293,0.3792,23.90,20.79,20.23,Hits@30
20, 01,294,0.3787,16.12,13.54,7.79,Hits@10
20, 01,294,0.3787,20.27,17.59,12.37,Hits@20
20, 01,294,0.3787,26.81,23.63,20.45,Hits@30
20, 01,295,0.3771,17.63,15.62,5.35,Hits@10
20, 01,295,0.3771,22.65,20.30,12.74,Hits@20
20, 01,295,0.3771,26.84,24.27,20.30,Hits@30
20, 01,296,0.3833,15.06,12.60,12.48,Hits@10
20, 01,296,0.3833,20.77,18.18,15.73,Hits@20
20, 01,296,0.3833,26.31,23.49,20.34,Hits@30
20, 01,297,0.3821,12.14,9.87,9.97,Hits@10
20, 01,297,0.3821,19.12,16.16,14.01,Hits@20
20, 01,297,0.3821,22.44,19.34,19.67,Hits@30
20, 01,298,0.3857,18.73,16.37,8.76,Hits@10
20, 01,298,0.3857,24.56,21.93,14.12,Hits@20
20, 01,298,0.3857,28.36,25.78,18.54,Hits@30
20, 01,299,0.3854,14.71,12.41,5.13,Hits@10
20, 01,299,0.3854,23.76,21.07,15.06,Hits@20
20, 01,299,0.3854,26.83,24.01,19.52,Hits@30
20, 01,300,0.3774,17.22,14.84,4.76,Hits@10
20, 01,300,0.3774,22.70,20.13,13.01,Hits@20
20, 01,300,0.3774,26.70,23.95,23.64,Hits@30
20, 01,301,0.3779,12.80,10.22,8.92,Hits@10
20, 01,301,0.3779,18.28,15.33,16.16,Hits@20
20, 01,301,0.3779,26.02,22.62,21.02,Hits@30
20, 01,302,0.3766,13.14,10.69,3.29,Hits@10
20, 01,302,0.3766,18.24,15.47,11.60,Hits@20
20, 01,302,0.3766,23.57,20.57,16.34,Hits@30
20, 01,303,0.3753,15.47,12.94,4.26,Hits@10
20, 01,303,0.3753,21.00,18.31,12.56,Hits@20
20, 01,303,0.3753,25.53,22.53,18.39,Hits@30
20, 01,304,0.3767,12.43,10.35,5.05,Hits@10
20, 01,304,0.3767,21.13,18.34,11.44,Hits@20
20, 01,304,0.3767,23.97,21.03,16.63,Hits@30
20, 01,305,0.3733,15.19,12.62,3.64,Hits@10
20, 01,305,0.3733,19.07,16.34,10.40,Hits@20
20, 01,305,0.3733,24.82,21.81,18.08,Hits@30
20, 01,306,0.3755,14.86,12.65,1.90,Hits@10
20, 01,306,0.3755,20.06,17.67,10.98,Hits@20
20, 01,306,0.3755,25.20,22.57,19.30,Hits@30
20, 01,307,0.3735,16.47,13.97,4.56,Hits@10
20, 01,307,0.3735,21.26,18.46,12.26,Hits@20
20, 01,307,0.3735,26.78,23.79,19.94,Hits@30
20, 01,308,0.3709,11.30,9.09,7.34,Hits@10
20, 01,308,0.3709,18.29,15.53,11.00,Hits@20
20, 01,308,0.3709,26.90,23.74,17.82,Hits@30
20, 01,309,0.3731,16.50,13.94,5.36,Hits@10
20, 01,309,0.3731,21.54,18.71,11.38,Hits@20
